pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net_Old,Neural_Net_New,Random_Forest_Old,Random_Forest_New
-40.29779797,209.482,386.545971,19200.0,9.599999500000004,0.0,0.0,-5.0000002360663154e-05,0.0,0.0,0.0,-0.9405761999999996,-4.69990235,-0.1016113599999999,-2.92405514,0.0,0.0,0.0,0.0,0.0,-0.9405761999999995,-0.62151038646698,-0.7420022487640381,-0.6020943865396905,-0.6175811569386914
-40.105797970000005,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,2.499999851577685e-05,0.0,0.0,0.0,-0.9452148899999996,-4.694921900000001,-0.0986328499999999,-2.9669164500000003,0.0,0.0,0.0,0.0,0.0,-0.9452148899999996,-0.6215105056762695,-0.7420023083686829,-0.5853908956951012,-0.6438005832418996
-39.913797970000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7763436826068874e-12,0.0,0.0,0.0,-0.9369629299999996,-4.6884277700000005,-0.0957031699999999,-3.01316157,0.0,0.0,0.0,0.0,0.0,-0.9369629299999996,-0.6549068689346313,-0.7946087121963501,-0.7342093606621806,-0.7686672976108696
-39.72179796,209.482,386.545971,19200.0,9.600000500000014,0.0,0.0,2.5000000292130525e-05,0.0,0.0,0.0,-0.9401367399999996,-4.682324230000001,-0.0929199499999999,-3.0561767,0.0,0.0,0.0,0.0,0.0,-0.9401367399999996,-0.7004679441452026,-0.8608400225639343,-0.7484825751447203,-0.787787059386232
-39.52979795,209.482,386.545971,19200.0,9.60000049999998,0.0,0.0,-1.7763731566429466e-12,0.0,0.0,0.0,-0.9407226699999996,-4.6772461100000005,-0.0910156399999999,-3.0958080800000003,59.704873823594845,-50.612810320917376,16.742647577782467,78.27086639914332,0.2879999999975552,-0.9407226699999995,-0.741734504699707,-0.9216262698173523,-0.7585014859280537,-0.7987587973311595
-39.33779796,209.482,386.545971,19200.0,9.599999499999967,0.0,0.0,-5.000000058431315e-05,0.0,0.0,0.0,-0.9468261999999996,-4.67241212,-0.0895996099999999,-3.1317993,119.40972463593444,-101.2256127836672,33.48529071789069,156.54171016396458,1.0319999999948777,-0.9468261999999996,-0.7484599351882935,-0.9732017517089844,-0.7579141402474636,-0.8231730743436854
-39.14579796,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,2.500000384484684e-05,0.0,0.0,0.0,-0.9398437599999996,-4.66782227,-0.0880859099999999,-3.16568845,179.1145984595309,-151.83842310458516,50.22793829567348,234.8125765631095,2.327999999994063,-0.9398437599999996,-0.7142799496650696,-1.0210999250411987,-0.785986696900828,-0.9286823789068321
-38.95379795,209.482,386.545971,19200.0,9.600000500000014,0.0,0.0,2.499999851577684e-05,0.0,0.0,0.0,-0.9437988399999996,-4.663769520000001,-0.0873534999999999,-3.19409177,238.81949529437628,-202.45124128366663,66.97059031112875,313.08346559657,4.247999999992317,-0.9437988399999997,-0.6773597598075867,-1.0970083475112915,-0.796375039979503,-0.9725259125854038
-38.76179795,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-2.500000029216316e-05,0.0,0.0,0.0,-0.9440429599999997,-4.66035155,-0.0870116999999998,-3.2183422800000003,298.5243691179711,-253.064051604584,83.71323788891121,391.3543319957133,6.863999999989756,-0.9440429599999997,-0.6757562756538391,-1.1849464178085327,-0.8052044396084886,-1.0322116591050725
-38.56979795,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.7763731620639573e-12,0.0,0.0,0.0,-0.9534179599999996,-4.65747069,-0.0867675599999999,-3.23977293,358.229242941566,-303.6768619255014,100.45588546669369,469.6251983948567,10.19999999998836,-0.9534179599999997,-0.7175956964492798,-1.2862306833267212,-0.805519649728882,-1.0650665609000003
-38.37779795,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7763368358701681e-12,0.0,0.0,0.0,-0.9482421899999997,-4.6546875,-0.0867675599999999,-3.26007566,417.9340937539056,-354.28966438825125,117.19852860680189,547.8960421596779,14.327999999988242,-0.9482421899999997,-0.7848383188247681,-1.392956018447876,-0.7687816338082816,-1.034928300786853
-38.18579794,209.482,386.545971,19200.0,9.600000500000016,0.0,0.0,2.500000029213684e-05,0.0,0.0,0.0,-0.9482909999999996,-4.65292971,-0.0868652199999999,-3.27540525,477.63899058875256,-404.9024825673333,133.94118062225746,626.16693119314,19.319999999986614,-0.9482909999999996,-0.8585366010665894,-1.5009673833847046,-0.7829046129850931,-1.0666287955585922
-37.99379793,209.482,386.545971,19200.0,9.60000049999998,0.0,0.0,-1.7763700016146245e-12,0.0,0.0,0.0,-0.9474609299999998,-4.65390627,-0.0874023499999999,-3.28135251,537.3438644123474,-455.51529288825066,150.68382820003995,704.4377975922833,25.22399999998452,-0.9474609299999998,-0.9213339686393738,-1.5818818807601929,-0.7915257486604556,-1.0802639468600415
-37.801797930000006,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-2.4999998515800004e-05,0.0,0.0,0.0,-0.9518554799999996,-4.656005899999999,-0.0885254099999998,-3.28535155,597.0487382359422,-506.1281032091681,167.42647577782242,782.7086639914266,32.087999999983005,-0.9518554799999996,-0.969006359577179,-1.64253830909729,-0.792607637610766,-1.0874853073991717
-37.60979793,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.0001765041178778e-17,0.0,0.0,0.0,-0.9514160499999996,-4.658154339999999,-0.0890625399999999,-3.28704343,597.0487382359422,-506.1281032091681,167.42647577782242,782.7086639914266,39.575999999983466,-0.9514160499999995,-1.004988193511963,-1.681779146194458,-0.7895786867629397,-1.0887899377397514
-37.41779792,209.482,386.545971,19200.0,9.600000500000016,0.0,0.0,2.500000029214e-05,0.0,0.0,0.0,-0.9523437799999996,-4.66064459,-0.0897461399999999,-3.28786374,597.0487612471975,-506.1281110673356,167.42648021549664,782.7086866257488,47.59199999998382,-0.9523437799999996,-1.0242412090301514,-1.703539252281189,-0.7895357498064182,-1.0887899377397514
-37.22579791,209.482,386.545971,19200.0,9.60000049999998,0.0,0.0,-1.7763599998495833e-12,0.0,0.0,0.0,-0.9514648699999996,-4.66328131,-0.0906250799999999,-3.28724852,597.0487612471959,-506.1281110673351,167.42648021549633,782.7086866257471,56.087999999983005,-0.9514648699999995,-1.0268529653549194,-1.7045007944107056,-0.7895357498064182,-1.0888033123919256
-37.03379791,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-2.499999851579e-05,0.0,0.0,0.0,-0.9491211199999996,-4.66552741,-0.0910645399999998,-3.287607410000001,597.0487382359454,-506.1281032091709,167.42647577782353,782.70866399143,65.01599999998288,-0.9491211199999995,-1.0296061038970947,-1.7055253982543945,-0.789595139632505,-1.0887924853049689
-36.84179791,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.9495117399999996,-4.66806646,-0.0915528099999999,-3.28658201,597.0487382359454,-506.1281032091709,167.42647577782353,782.7086639914298,74.32799999998534,-0.9495117399999996,-1.032417893409729,-1.7066453695297241,-0.789595139632505,-1.088783144000621
