pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_AL_2007_T4_Plate_Normal_3,Random_Forest_AL_2007_T4_Plate_Normal_3
-25.623752,220.54856655,386.77999,22800.0,2.608750000000005,5.217475000000604,0.0,0.0,-0.0001249999570518,0.0,0.0,-0.7145995999999997,-5.918212799999999,-0.34765625,-1.40939935,230.6557913344235,16.461403194044895,72.15374509560311,231.2424525722315,360.0,,
-25.571577,220.6529165,386.77999,22800.0,2.608750000000093,5.217497499999979,0.0,4.440892098500626e-12,0.0011249999687378,0.0,0.0,-0.7341308499999997,-5.903320299999999,-0.3210448499999999,-1.4191405,230.6558593220448,16.46211661131199,72.15380732707716,231.2425711734791,360.0,,
-25.519402,220.7572665,386.77999,22800.0,2.608750000000005,5.217499999999831,0.0,-4.440892098500626e-12,0.0001249999925789,0.0,0.0,-0.7941893999999996,-5.896972649999999,-0.3291015499999999,-1.39812,230.65586687608464,16.462195879652434,72.15381424167444,231.24258435145143,360.0,,
-25.46722725,220.8616165,386.77999,22800.0,2.608737499999948,5.217499999999831,0.0,-0.0006250000028628,0.0,0.0,0.0,-0.7985839999999995,-5.91333015,-0.3537597,-1.3794067,230.65580855070743,16.46255031137369,72.153796955237,231.2425514066627,359.640000000014,,
-25.4150525,220.9659665,386.77999,22800.0,2.608737500000036,5.217500000000541,0.0,4.440900013176485e-12,3.552713678800501e-11,0.0,0.0,-0.7612304999999996,-5.87866215,-0.34082025,-1.39914555,230.65580855071,16.462550311393684,72.15379695523909,231.24255140666676,360.0,,
-25.3628775,221.0703165,386.77999,22800.0,2.608750000000005,5.217500000001252,0.0,0.000624999998422,3.552713678800501e-11,0.0,0.0,-0.7531738499999996,-5.80932615,-0.3176269499999999,-1.42170405,230.65586687608896,16.462195879697504,72.15381424167836,231.2425843514589,360.359999999986,,
-25.3107025,221.1746664,386.77999,22800.0,2.608749999999916,5.217494999999417,0.0,-4.440892098500626e-12,-0.0002500000917393,0.0,0.0,-0.7263183999999996,-5.8552246,-0.3347167999999999,-1.4152953,230.65585176796665,16.462037342895364,72.15380041247491,231.24255799551628,359.87999999997555,,
-25.2585275,221.2790159,386.77999,22800.0,2.608750000000005,5.217474999999183,0.0,4.440892098500626e-12,-0.001000000011686,0.0,0.0,-0.7148438499999996,-5.928466800000001,-0.3542480499999999,-1.403247,230.65579133466343,16.46140319442882,72.15374509561775,231.2424525721247,359.7600000000093,,
-25.2063525,221.3833655,386.77999,22800.0,2.608750000000093,5.217480000001018,0.0,4.440892098500626e-12,0.0002500000917393,0.0,0.0,-0.7529297499999996,-5.91479495,-0.3337402499999999,-1.4122191000000002,230.65580644278575,16.461561731230958,72.1537589248212,231.24247892806733,360.0,,
-25.1541775,221.48771550000004,386.77999,22800.0,2.608750000000005,5.217500000000541,0.0,-4.440892098500626e-12,0.0009999999761589,0.0,0.0,-0.7863769499999995,-5.916992199999999,-0.3183593999999999,-1.40863025,230.6558668760868,16.46219587967495,72.1538142416764,231.2425843514552,360.11999999996624,,
-25.1020026,221.5920655,386.77999,22800.0,2.6087449999999466,5.217499999999831,0.0,-0.0002500000029214,-3.552713678800501e-11,0.0,0.0,-0.7839354999999997,-5.92358405,-0.34204095,-1.38607175,230.65584354604465,16.462337652102477,72.1538073270865,231.2425711734968,360.36000000001513,,
-25.04982785,221.6964155,386.77999,22800.0,2.608737500000037,5.217499999999831,0.0,-0.0003749999955004,0.0,0.0,0.0,-0.7492674999999998,-5.90258805,-0.3520506999999999,-1.38760985,230.65580855093,16.46255031089226,72.15379695521128,231.2425514065848,360.36000000001513,,
-24.997653,221.8007655,386.77999,22800.0,2.608742500000006,5.217499999999831,0.0,0.0002499999984806,0.0,0.0,0.0,-0.7336425499999997,-5.8676759,-0.3261718999999999,-1.4129883,230.65583188096957,16.46240853844474,72.1538038697991,231.2425645845392,360.11999999996624,,
-24.945478,221.9051155,386.77999,22800.0,2.608750000000005,5.217499999999831,0.0,0.0003749999999413,0.0,0.0,0.0,-0.7407225999999996,-5.8349609,-0.32153325,-1.4219604499999998,230.65586687608464,16.462195879652434,72.15381424167444,231.24258435145143,359.7599999999802,,
-24.893303,222.0094653,386.77999,22800.0,2.608750000000005,5.217490000000424,0.0,0.0,-0.0004999999703158,0.0,0.0,-0.7119139999999996,-5.88891595,-0.3486329,-1.4073486000000002,230.65583665971417,16.461878805933182,72.15378658326897,231.242531639646,359.640000000014,,
-24.841128,222.1138148,386.77999,22800.0,2.608750000000005,5.217475000000604,0.0,0.0,-0.0007499999910009,0.0,0.0,-0.7177733999999996,-5.95336915,-0.34692385,-1.40683585,230.6557913349469,16.461403194964113,72.15374509564289,231.24245257201895,359.28000000002794,,
-24.788953,222.2181645,386.77999,22800.0,2.608750000000005,5.2174849999993,0.0,0.0,0.0004999999347888,0.0,0.0,-0.7917480999999997,-5.9165039,-0.31933595,-1.4127317499999998,230.65582155131528,16.461720268660812,72.1537727540464,231.24250528382072,359.27999999999884,,
-24.736778,222.3225145,386.77999,22800.0,2.608749999999916,5.217499999999831,0.0,-4.440892098500626e-12,0.0007500000265281,0.0,0.0,-0.8073730999999997,-5.890869100000001,-0.32714845,-1.39606915,230.65586687608425,16.462195879654956,72.15381424167431,231.2425843514512,359.63999999998487,,
-24.68460325,222.42686425,386.77999,22800.0,2.608737500000037,5.217487499999862,0.0,-0.0006249999939811,-0.000624999998422,0.0,0.0,-0.7624511499999997,-5.916748,-0.3532714999999999,-1.3837646,230.6557707813388,16.462153969797697,72.15376238210573,231.2424855169569,360.11999999999534,,
-24.63242875,222.53121375,386.77999,22800.0,2.608725000000068,5.217474999999894,0.0,-0.0006249999984219,-0.000624999998422,0.0,0.0,-0.7399902999999997,-5.89599615,-0.3405762,-1.4063233,230.6556746865929,16.46211205994293,72.15371052253704,231.2423866824625,360.71999999997206,,
-24.580254,222.6355635,386.77999,22800.0,2.608737499999948,5.217487499999152,0.0,0.0006249999939811,0.0006249999628948,0.0,0.0,-0.7365722999999996,-5.864502,-0.3166504,-1.42965085,230.65577078133623,16.46215396977764,72.15376238210365,231.242485516953,360.7200000000012,,
-24.528079,222.7399135,386.77999,22800.0,2.608750000000005,5.217499999999831,0.0,0.0006250000028628,0.0006250000339491,0.0,0.0,-0.7360839999999996,-5.88476555,-0.3349609499999999,-1.41965325,230.6558668760847,16.4621958796524,72.15381424167444,231.24258435145148,360.12000000002445,,
-24.475904,222.8442635,386.77999,22800.0,2.608750000000005,5.217500000000541,0.0,0.0,3.5527136788005016e-11,0.0,0.0,-0.7319336499999995,-5.9438476,-0.3544921999999999,-1.40657955,230.6558668760868,16.46219587967495,72.1538142416764,231.2425843514552,360.12000000002445,,
-24.423729,222.9486135,386.77999,22800.0,2.608750000000005,5.217499999999831,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.7492675999999996,-5.9643554000000005,-0.3339843,-1.415808,230.65586687608464,16.462195879652413,72.15381424167444,231.24258435145143,360.0,,
-24.371554,223.0529635,386.77999,22800.0,2.608750000000005,5.217499999999831,0.0,0.0,0.0,0.0,0.0,-0.7753906499999996,-5.88940425,-0.31958,-1.41170645,230.65586687608464,16.462195879652413,72.15381424167444,231.24258435145143,359.9999999999709,,
-24.319379,223.1573135,386.77999,22800.0,2.608749999999916,5.217499999999831,0.0,-4.440892098500626e-12,0.0,0.0,0.0,-0.7451171999999996,-5.87426765,-0.3432617,-1.3868408,230.65586687608425,16.462195879654956,72.15381424167431,231.2425843514512,360.0,,
-24.2672042,223.2616631,386.77999,22800.0,2.608739999999977,5.217480000001018,0.0,-0.0004999999969612,-0.0009999999406318,0.0,0.0,-0.7023926499999996,-5.9445801000000005,-0.3530273,-1.3870972,230.65575978407253,16.46184527741201,72.15374509551411,231.2424525722347,359.640000000014,,
-24.215029450000003,223.3660126,386.77999,22800.0,2.608737500000125,5.217475000000604,0.0,-0.000124999992579,-0.0002500000206851,0.0,0.0,-0.7080079999999995,-5.90527335,-0.3273925,-1.41478275,230.6557330110489,16.461757626892595,72.15372780900955,231.2424196273181,360.0,,
-24.1628545,223.4703625,386.77999,22800.0,2.6087475000000646,5.217494999999417,0.0,0.0004999999969612,0.0009999999406318,0.0,0.0,-0.7145997499999995,-5.8620605,-0.32397455,-1.4247802,230.65584010306063,16.462108229135545,72.15379695516975,231.24255140653457,360.359999999986,,
-24.1106795,223.5747125,386.77999,22800.0,2.608749999999916,5.217499999999831,0.0,0.0001249999925789,0.000250000020685,0.0,0.0,-0.7148437499999996,-5.935791,-0.3510742,-1.4055541,230.65586687608425,16.462195879654956,72.15381424167431,231.2425843514512,359.88000000000466,,
-24.0585045,223.67906205,386.77999,22800.0,2.608749999999916,5.217477500000456,0.0,0.0,-0.0011249999687379,0.0,0.0,-0.7673338999999997,-5.96630865,-0.3486327999999999,-1.40273425,230.65579888846335,16.461482462385334,72.15375201020039,231.24246575020385,359.7600000000093,,
-24.0063295,223.78341155,386.77999,22800.0,2.608750000000094,5.217474999999894,0.0,8.881784197001252e-12,-0.0001250000281061,0.0,0.0,-0.7819823499999996,-5.90722665,-0.3215331999999999,-1.4101683,230.6557913344218,16.461403194019862,72.15374509560128,231.242452572228,360.0,,
-23.9541545,223.8877615,386.77999,22800.0,2.608750000000005,5.2174974999992685,0.0,-4.440892098500628e-12,0.0011249999687379,0.0,0.0,-0.7377929999999996,-5.872314449999999,-0.3291015,-1.3927367,230.65585932204223,16.462116611292018,72.15380732707507,231.24257117347508,360.11999999999534,,
-23.9019795,223.9921115,386.77999,22800.0,2.608749999999916,5.217499999999831,0.0,-4.440892098500628e-12,0.000125000028106,0.0,0.0,-0.6960449999999996,-5.9157715,-0.35449215,-1.3799194,230.65586687608425,16.46219587965495,72.15381424167431,231.2425843514512,360.359999999986,,
-23.84980475,224.0964615,386.77999,22800.0,2.608737500000036,5.217499999999831,0.0,-0.0006249999939811,0.0,0.0,0.0,-0.6706542999999996,-5.94409185,-0.34277335,-1.3994019,230.65580855070783,16.462550311371146,72.15379695523711,231.24255140666295,360.359999999986,,
-23.79763,224.2008115,386.77999,22800.0,2.608737500000036,5.217499999999831,0.0,0.0,0.0,0.0,0.0,-0.7055663499999996,-5.88989265,-0.3200683,-1.4240112,230.65580855070783,16.462550311371146,72.15379695523711,231.24255140666295,360.11999999999534,,
-23.745455,224.3051615,386.77999,22800.0,2.608750000000005,5.217500000001252,0.0,0.000624999998422,7.105427357601002e-11,0.0,0.0,-0.7314452999999996,-5.89965825,-0.33666995,-1.41888415,230.6558668760889,16.462195879697457,72.15381424167836,231.24258435145893,359.7599999999802,,
-23.69459595,224.4071996,386.77999,22800.0,2.542952499999985,5.101905000000073,0.0,-3.289875000000997,-5.779750000058925,0.0,0.0,-0.6687012499999996,-5.8486328,-0.3552246499999999,-1.40786125,230.00743686626544,14.661614417653404,71.7359281511689,230.48094587847532,359.63999999998487,,
-23.6590966,224.50216535,386.77999,22800.0,1.7749675000000136,4.748287499998583,0.0,-38.39924999999855,-17.680875000074536,0.0,0.0,-0.3591308999999996,-5.93847655,-0.3378906499999999,-1.4117065000000002,224.59467008911324,30.69904854582279,69.72241670821813,227.4221053055275,358.5599999999977,,
-23.6482069,224.60317285,386.77999,22800.0,0.544484999999995,5.050374999999718,0.0,-61.52412500000092,15.104375000056791,0.0,0.0,-0.4831542999999996,-6.0266113,-0.33593755,-1.3576172,209.89004182457347,80.94645537187094,69.75883728329697,227.4857419056174,356.63999999998487,,
-23.648045,224.71741100000003,386.77999,22800.0,0.0080950000000083,5.71190750000028,0.0,-26.819499999999326,33.07662500002806,0.0,0.0,-0.6645508999999996,-6.01440425,-0.3618166,-1.30019535,199.44627263682804,115.61616117355874,71.77232965244632,230.54454612739448,355.4399999999732,,
-23.648045,224.83407765,386.77999,22800.0,0.0,5.833332499999955,0.0,-0.4047500000003978,6.071249999983763,0.0,0.0,-0.5727539999999995,-6.072998050000001,-0.3586427499999999,-1.32070305,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,356.63999999998487,,
-23.648045,224.95074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.6604004499999996,-6.01513675,-0.3325195999999999,-1.3694091,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,357.0000000000291,,
-23.648045,225.067411,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,-0.0001249999570518,0.0,0.0,-0.6198731499999997,-5.997802699999999,-0.3376464,-1.39068605,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,356.4000000000233,,
-23.648045,225.18407765,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,0.0,0.0,0.0,-0.5959472499999996,-6.0126953,-0.36059555,-1.3794067,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,355.679999999993,,
-23.648045,225.30074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999570518,0.0,0.0,-0.5891112999999997,-6.0083008,-0.34838855,-1.3847898499999998,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,355.19999999998254,,
-23.648045,225.417411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5800780999999997,-5.9440918,-0.32373045,-1.3947875,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.19999999998254,,
-23.648045,225.53407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5747068999999996,-5.955322300000001,-0.3378907,-1.37889405,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.6000000000058,,
-23.648045,225.65074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5610350999999996,-6.03686525,-0.3579102,-1.3717163,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,355.0800000000163,,
-23.648045,225.767411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5539550499999997,-6.05102545,-0.3369141,-1.3996581999999995,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.320000000007,,
-23.648045,225.88407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5590819999999996,-6.008544949999999,-0.3198242,-1.42375485,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.4400000000023,,
-23.648045,226.00074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5483398499999996,-5.96899405,-0.34277335,-1.41606445,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,354.6000000000058,,
-23.648045,226.117411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5366210499999996,-5.99414055,-0.3532714,-1.41273195,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.0,,
-23.648045,226.23407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5429687999999997,-5.99267575,-0.32714835,-1.4322143500000002,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.19999999998254,,
-23.648045,226.35074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5498047999999996,-5.9394531,-0.3208007,-1.425293,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,354.95999999999185,,
-23.648045,226.46741100000003,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5397950499999996,-5.99169925,-0.3476561999999999,-1.3960694,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.12000000002445,,
-23.648045,226.58407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5327148999999995,-6.06274425,-0.3474120999999999,-1.40017095,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.6000000000349,,
-23.648045,226.70074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5434569499999996,-6.0075684,-0.31982425,-1.43118895,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,354.7200000000012,,
-23.648045,226.817411,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,-0.0001249999570518,0.0,0.0,-0.5458983999999996,-5.936523449999999,-0.3251953499999999,-1.4375976,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,354.36000000001513,,
-23.648045,226.93407765,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,0.0,0.0,0.0,-0.5356445499999996,-5.98559575,-0.35107415,-1.41811525,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,353.4000000000233,,
-23.648045,227.05074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999570518,0.0,0.0,-0.5332031499999996,-6.030273449999999,-0.34106435,-1.4188843,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,354.11999999999534,,
-23.648045,227.167411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5393065999999995,-5.9611816,-0.3171386,-1.42349845,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.8399999999965,,
-23.648045,227.28407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5356445499999996,-5.98999025,-0.33300785,-1.3991454499999998,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,354.6000000000058,,
-23.648045,227.40074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5263672499999996,-6.0424805,-0.35375985,-1.38837895,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,353.640000000014,,
-23.648045,227.517411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5285644499999996,-5.99096675,-0.33349605,-1.4168335499999998,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,353.3999999999942,,
-23.648045,227.63407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5378418999999997,-5.95678705,-0.3164061999999999,-1.4373413,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.0799999999872,,
-23.648045,227.75074435,386.77999,22800.0,0.0,5.833335000001227,0.0,0.0,0.0001250000636332,0.0,0.0,-0.5324708499999995,-5.964355450000001,-0.33959955,-1.4252929500000002,198.9427813044992,117.87655656907768,72.15379155560815,231.2425411159304,354.8399999999965,,
-23.648045,227.867411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001250000636332,0.0,0.0,-0.5219726999999996,-6.0285645,-0.3515624499999999,-1.4145264000000002,198.9427881253993,117.8765161542458,72.15378382484056,231.24252638252145,353.88000000000466,,
-23.648045,227.98407765,386.77999,22800.0,0.0,5.833332499998534,0.0,0.0,-7.105424999461277e-11,0.0,0.0,-0.5234375499999996,-6.0405274,-0.3271484,-1.4234985,198.94278812540315,117.87651615422284,72.15378382483617,231.24252638251303,353.7600000000093,,
-23.648045,228.10074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001250000636332,0.0,0.0,-0.5300293999999997,-5.96337895,-0.3205567,-1.4186279000000002,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,353.640000000014,,
-23.648045,228.21741100000003,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5246581999999996,-5.974609300000001,-0.3459472999999999,-1.3970948,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,353.5200000000186,,
-23.648045,228.33407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5187987999999997,-6.020996,-0.347168,-1.39863295,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,353.1600000000035,,
-23.648045,228.45074435000004,386.77999,22800.0,0.0,5.833335000001227,0.0,0.0,0.0001250000636332,0.0,0.0,-0.5253905999999996,-6.00024415,-0.3205567499999999,-1.4234985999999998,198.9427813044992,117.87655656907768,72.15379155560815,231.2425411159304,353.5199999999895,,
-23.648045,228.567411,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,-0.000125000028106,0.0,0.0,-0.5273436499999996,-5.9643555,-0.3256837,-1.43631585,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,354.11999999999534,,
-23.648045,228.68407765,386.77999,22800.0,0.0,5.833332499999244,0.0,0.0,-7.105424999461277e-11,0.0,0.0,-0.5173338499999997,-6.00878905,-0.3518067,-1.42093505,198.9427881254012,117.8765161542343,72.15378382483837,231.24252638251727,353.88000000000466,,
-23.648045,228.80074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001250000281061,0.0,0.0,-0.5151366499999996,-6.05346675,-0.34130855,-1.4165771500000002,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,353.1600000000035,,
-23.648045,228.917411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5270996999999996,-5.9675293,-0.3173827,-1.42272945,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,352.7999999999884,,
-23.648045,229.03407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5273437999999996,-5.94116215,-0.3330077,-1.4040161,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,353.63999999998487,,
-23.648045,229.15074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5180663499999996,-6.03173825,-0.35375975,-1.3911988,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,353.0400000000081,,
-23.648045,229.26741100000004,386.77999,22800.0,0.0,5.833332500001376,0.0,0.0,-0.0001249999215247,0.0,0.0,-0.5175780999999996,-6.04541005,-0.3352051,-1.40965585,198.94278812539537,117.87651615426878,72.15378382484496,231.24252638252983,353.1600000000035,,
-23.648045,229.38407765000005,386.77999,22800.0,0.0,5.833332500001376,0.0,0.0,0.0,0.0,0.0,-0.5256346999999997,-6.01342775,-0.3183593999999999,-1.4281128,198.94278812539537,117.87651615426878,72.15378382484496,231.24252638252983,353.5199999999895,,
-23.648045,229.50074435,386.77999,22800.0,0.0,5.833334999998385,0.0,0.0,0.0001249998504704,0.0,0.0,-0.5209958999999997,-6.0190430500000005,-0.3400878499999999,-1.41990965,198.94278130450695,117.87655656903172,72.15379155559935,231.2425411159137,352.9199999999837,,
-23.648045,229.617411,386.77999,22800.0,0.0,5.833332499998534,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5129392999999997,-6.043212950000001,-0.3520507,-1.4096557499999998,198.94278812540315,117.8765161542228,72.15378382483615,231.24252638251303,352.320000000007,,
-23.648045,229.73407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,7.105425002171782e-11,0.0,0.0,-0.5185547499999996,-5.988769550000001,-0.3269042,-1.4204223,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,352.20000000001164,,
-23.648045,229.85074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5246582999999996,-5.9421387,-0.31982415,-1.4145263,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,353.0400000000081,,
-23.648045,229.96741100000003,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5153808999999996,-6.006836,-0.34619135,-1.3894042999999998,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,353.27999999999884,,
-23.648045,230.08407765000004,386.77999,22800.0,0.0,5.833332500001376,0.0,0.0,7.105430000343797e-11,0.0,0.0,-0.5075683499999997,-6.058593800000001,-0.3476561999999999,-1.3896607,198.94278812539537,117.87651615426876,72.15378382484495,231.24252638252983,352.9199999999837,,
-23.648045,230.20074435000004,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999215247,0.0,0.0,-0.5170897999999996,-6.062988350000001,-0.3212890499999999,-1.41632085,198.94278130450311,117.87655656905471,72.15379155560376,231.24254111592205,352.5599999999977,,
-23.648045,230.317411,386.77999,22800.0,0.0,5.833332499999244,0.0,0.0,-0.000125000028106,0.0,0.0,-0.5231932999999996,-5.992431700000001,-0.32617185,-1.42862545,198.9427881254012,117.8765161542343,72.15378382483836,231.24252638251727,353.3999999999942,,
-23.648045,230.43407765,386.77999,22800.0,0.0,5.833332500000665,0.0,0.0,7.105424999461277e-11,0.0,0.0,-0.5141600499999996,-5.9699707,-0.352539,-1.41452635,198.94278812539733,117.87651615425727,72.15378382484275,231.24252638252565,356.1600000000035,,
-23.648045,230.55074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999570518,0.0,0.0,-0.5095213999999996,-6.015624949999999,-0.34301755,-1.4119628999999998,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,357.0000000000291,,
-23.648045,230.667411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5175780499999996,-5.96093755,-0.31860345,-1.41580805,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,355.80000000001746,,
-23.648045,230.78407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5161132999999996,-5.95996105,-0.33300775,-1.3950439,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,356.1599999999744,,
-23.648045,230.90074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5070801499999996,-6.0681152,-0.3535156499999999,-1.37940675,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,356.3999999999651,,
-23.648045,231.017411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5100097999999996,-6.060302650000001,-0.3342285,-1.4027344,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,356.5199999999895,,
-23.648045,231.13407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5207518999999996,-5.9780274,-0.3171386499999999,-1.4288818,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,356.5199999999895,,
-23.648045,231.25074435,386.77999,22800.0,0.0,5.833334999999806,0.0,0.0,0.0001249999925789,0.0,0.0,-0.5124510999999996,-5.961914200000001,-0.33911135,-1.4258056,198.9427813045031,117.87655656905471,72.15379155560376,231.24254111592205,357.11999999999534,,
-23.648045,231.367411,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001249999925789,0.0,0.0,-0.5043944999999996,-6.0231934,-0.35107425,-1.4186279,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,357.95999999999185,,
-23.648045,231.48407765,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,0.0,0.0,0.0,-0.5114744999999996,-6.015625,-0.3266601499999999,-1.42862545,198.94278812539923,117.8765161542458,72.15378382484056,231.24252638252145,357.35999999998603,,
-23.648045,231.60074435,386.77999,22800.0,0.0,5.833335000001227,0.0,0.0,0.0001250000636332,0.0,0.0,-0.5173339499999996,-5.977783199999999,-0.3205566499999999,-1.42093505,198.9427813044992,117.87655656907768,72.15379155560815,231.2425411159304,356.27999999999884,,
-23.648045,231.71741100000003,386.77999,22800.0,0.0,5.833332499999955,0.0,0.0,-0.0001250000636332,0.0,0.0,-0.5117188499999996,-6.024658199999999,-0.34716795,-1.39273685,198.9427881253993,117.8765161542458,72.15378382484056,231.24252638252145,355.7999999999884,,
