pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_AL_2007_T4_Gear_Normal_3,Random_Forest_AL_2007_T4_Gear_Normal_3
-4.09210755,232.7353999,386.78,22800.0,4.403820000000036,-3.825304999999446,0.0,-1.6999999999989104,-1.9742499999964025,0.0,0.0,-0.5224609499999999,-4.6542968,-0.3388673499999997,-1.3922242,-41.4711788193927,-227.49080031290896,72.15365105697374,231.24227335344025,358.9199999999837,,
-4.0047178500000005,232.65811025,386.78,22800.0,4.369484999999984,-3.8644825000005767,0.0,-1.716750000002584,-1.9588750000565367,0.0,0.0,-0.5593262,-4.684326049999999,-0.3349610499999997,-1.3901734500000005,-43.50107183942826,-227.1113997875596,72.15366051868784,231.24229138553105,359.1600000000035,,
-3.9180218,232.58004315,386.78,22800.0,4.33480249999999,-3.9033550000013406,0.0,-1.7341249999996835,-1.943625000038196,0.0,0.0,-0.55444335,-4.685302699999999,-0.3493651999999997,-1.38735365,-45.52752795950417,-226.7138975937385,72.15367865824349,231.24232595563905,360.24000000000524,,
-3.83202655,232.5012049,386.78,22800.0,4.299762499999982,-3.941912499999489,0.0,-1.7520000000004057,-1.9278749999074305,0.0,0.0,-0.5400391,-4.6464844,-0.3491211499999997,-1.3970948500000002,-47.55070102213036,-226.2981729106114,72.15366259088012,231.24229533455397,360.11999999999534,,
-3.7467389,232.42160165,386.78,22800.0,4.264382500000009,-3.980162499999551,0.0,-1.768999999998674,-1.912500000003092,0.0,0.0,-0.548584,-4.61694335,-0.3347169999999998,-1.3901734,-49.570109031243234,-225.86443233454304,72.15366774495695,231.24230515714464,359.88000000000466,,
-3.66216555,232.3412398,386.78,22800.0,4.228667500000006,-4.018092499999426,0.0,-1.7857500000001272,-1.8964999999937504,0.0,0.0,-0.5639647999999999,-4.6940918,-0.3366699999999998,-1.3658203,-51.585323101740194,-225.41273738215543,72.15367959933613,231.2423277491396,359.4000000000088,,
-3.5783135,232.2601257,386.78,22800.0,4.192602499999987,-4.055705000000387,0.0,-1.8032500000009075,-1.8806250000480416,0.0,0.0,-0.5527343499999999,-4.736572300000001,-0.3500976499999997,-1.35864255,-53.59694019080743,-224.94289538963815,72.15366978837275,231.24230905150785,360.7200000000157,,
-3.4951892,232.178266,386.78,22800.0,4.156215000000008,-4.0929850000011925,0.0,-1.8193749999989424,-1.8640000000402777,0.0,0.0,-0.515625,-4.64746105,-0.3449707499999997,-1.37453615,-55.60368118083753,-224.45527068176503,72.153666982488,231.2423037040667,360.2400000000198,,
-3.4127992000000003,232.09566725,386.78,22800.0,4.119500000000009,-4.129937499999414,0.0,-1.8357499999999,-1.8476249999110903,0.0,0.0,-0.5214843499999999,-4.62353525,-0.3320311999999997,-1.38402105,-57.605821876127415,-223.94979125902785,72.15367112791705,231.24231160437745,359.5200000000041,,
-3.3311503500000006,232.01233585,386.78,22800.0,4.082442499999983,-4.166569999999581,0.0,-1.852875000001294,-1.83162500000833,0.0,0.0,-0.54541015,-4.7014161,-0.3386229999999998,-1.3891481,-59.60404266889012,-223.42625877859865,72.15366535246665,231.24230059756297,359.8799999999901,,
-3.250249,231.92827855,386.78,22800.0,4.045067499999999,-4.202864999999889,0.0,-1.8687499999991832,-1.814750000015408,0.0,0.0,-0.5556640500000001,-4.71167,-0.3483885999999997,-1.4006838,-61.59712172780066,-222.88501667796368,72.15366603776158,231.24230190359083,360.359999999986,,
-3.1701018,231.843502,386.78,22800.0,4.007360000000015,-4.238827499999331,0.0,-1.885374999999176,-1.798124999972117,0.0,0.0,-0.53295895,-4.6259766,-0.3395995499999997,-1.39991465,-63.5856909320196,-222.3258477166509,72.15365233347278,231.24227578610305,360.839999999982,,
-3.090715,231.75801285,386.78,22800.0,3.969339999999999,-4.27445750000075,0.0,-1.9010000000008045,-1.7815000000709342,0.0,0.0,-0.49682625,-4.646240200000001,-0.3312988499999998,-1.37556155,-65.56901800009194,-221.7490489571777,72.1536664605436,231.24230270936695,359.7599999999948,,
-3.01209465,231.67181815,386.78,22800.0,3.9310175,-4.309735000001069,0.0,-1.9161249999999213,-1.763875000015957,0.0,0.0,-0.4907227,-4.727539050000001,-0.3425292999999997,-1.3550537,-67.54640626101735,-221.1547769651326,72.1536843165078,231.24233673908844,359.6399999999994,,
-2.93424745,231.5849248,386.78,22800.0,3.8923599999999934,-4.344667499999133,0.0,-1.932875000000264,-1.74662499990319,0.0,0.0,-0.53222655,-4.7277833000000005,-0.3488769499999997,-1.36864015,-69.51917412112832,-220.5425338612102,72.15365476700055,231.2422804239543,359.7599999999948,,
-2.8571795,231.49733955,386.78,22800.0,3.853397499999999,-4.37926249999876,0.0,-1.948124999999731,-1.7297499999813224,0.0,0.0,-0.5483398500000001,-4.65820325,-0.3366698499999997,-1.3863281500000002,-71.48633735178295,-219.9127834046604,72.15365730177983,231.2422852547222,359.5200000000041,,
-2.7808968,231.40906945,386.78,22800.0,3.814135000000008,-4.41350500000155,0.0,-1.9631249999996072,-1.712125000139508,0.0,0.0,-0.5026855000000001,-4.664062599999999,-0.3320311499999997,-1.3796631,-73.44747829185977,-219.2656039233974,72.15366795012747,231.24230554818843,360.36000000001513,,
-2.70540555,231.3201216,386.78,22800.0,3.774562500000001,-4.447392500001257,0.0,-1.9786250000003305,-1.6943749999853706,0.0,0.0,-0.479248,-4.7185059,-0.3449706499999997,-1.3776123500000002,-75.40292556338616,-218.60084510736783,72.15365992569589,231.24229025528143,360.36000000001513,,
-2.6307116,231.23050295,386.78,22800.0,3.734697499999995,-4.480932499998858,0.0,-1.9932500000002653,-1.6769999998800242,0.0,0.0,-0.4995117,-4.66748045,-0.3447265499999998,-1.3886353,-77.35214828318165,-217.91878982775563,72.15368629384086,231.24234050750547,360.36000000001513,,
-2.55682115,231.14022075000003,386.78,22800.0,3.694522499999997,-4.514109999998794,0.0,-2.0087499999998784,-1.6588749999968395,0.0,0.0,-0.5263671999999999,-4.6088867,-0.3315429999999998,-1.3858155,-79.295570752629,-217.21914548529907,72.1536768355817,231.24232248205288,359.7600000000093,,
-2.4837402,231.0492823,386.78,22800.0,3.6540475000000017,-4.546922500000505,0.0,-2.0237499999997546,-1.640625000085549,0.0,0.0,-0.4809571499999999,-4.68652345,-0.3330078499999997,-1.3712037,-81.2327918685418,-216.50208088170325,72.15364545287233,231.24226267313912,359.7599999999948,,
-2.41147425,230.9576947,386.78,22800.0,3.6132975000000016,-4.579380000000555,0.0,-2.037500000000011,-1.6228750000024657,0.0,0.0,-0.4440918499999999,-4.721923800000001,-0.3449706999999998,-1.37146005,-83.16303531319085,-215.7680344443338,72.15366464164309,231.24229924293772,360.4799999999959,,
-2.3400292,230.86546525,386.78,22800.0,3.572252499999995,-4.611472499999536,0.0,-2.052250000000297,-1.6046249999490667,0.0,0.0,-0.4519042999999999,-4.676757800000001,-0.3413085999999998,-1.3863282,-85.08689501701673,-215.01665159228665,72.15367182046978,231.2423129242527,360.3600000000006,,
-2.26941085,230.7726013,386.78,22800.0,3.530917499999997,-4.64319750000044,0.0,-2.066749999999881,-1.5862500000451971,0.0,0.0,-0.4875488499999999,-4.69799805,-0.3291015999999997,-1.3911988000000002,-87.00415248944843,-214.24802731647023,72.15367037242441,231.2423101645748,360.4799999999959,,
-2.19962455,230.6791104,386.78,22800.0,3.489315000000004,-4.674545000000308,0.0,-2.080124999999641,-1.567374999993376,0.0,0.0,-0.5273437,-4.71899415,-0.3344725999999997,-1.3886354,-88.91386498036658,-213.4625762568184,72.1536778575672,231.24232442968503,360.59999999999127,,
-2.13067615,230.58500005,386.78,22800.0,3.447420000000001,-4.705517500000411,0.0,-2.094750000000131,-1.548625000005188,0.0,0.0,-0.4995116,-4.675048800000001,-0.3457030499999997,-1.39786395,-90.81697295890898,-212.65982628797232,72.15365412668434,231.24227920360264,359.7599999999948,,
-2.0625711000000004,230.4902775,386.78,22800.0,3.405252499999989,-4.736127499998588,0.0,-2.108375000000592,-1.530499999908841,0.0,0.0,-0.46020505,-4.63134765,-0.3383788499999997,-1.40196545,-92.71290145484068,-211.84016371517032,72.15366684350795,231.24230343924947,360.11999999999534,,
-1.9953146,230.39495045,386.78,22800.0,3.3628250000000026,-4.766352499999726,0.0,-2.121374999999301,-1.5112500000569182,0.0,0.0,-0.4428711,-4.6560059,-0.3281249499999997,-1.3822266500000002,-94.60092647095884,-211.0038277915011,72.15368270744756,231.242333672564,361.1999999999971,,
-1.9289124,230.29902655,386.78,22800.0,3.320110000000009,-4.796195000001546,0.0,-2.1357499999996445,-1.4921250000909936,0.0,0.0,-0.4475097499999999,-4.7060547,-0.3364257499999997,-1.3606934000000002,-96.48207302196386,-210.1502745671139,72.1536587204363,231.2422879583148,360.4800000000105,,
-1.8633696,230.20251335,386.78,22800.0,3.277139999999995,-4.825659999998777,0.0,-2.1485000000007046,-1.4732499998615367,0.0,0.0,-0.4802246499999999,-4.71362305,-0.3449706999999998,-1.3688965,-98.3552256690772,-209.28015960411344,72.15366484487538,231.2422996302278,359.5200000000041,,
-1.79869125,230.10541855,386.78,22800.0,3.2339175,-4.85473999999968,0.0,-2.1611249999997497,-1.4540000000451412,0.0,0.0,-0.4995117,-4.704834,-0.3354491999999998,-1.3850464,-100.22020644391884,-208.3935315027168,72.15368670769259,231.242341296196,359.88000000000466,,
-1.73488275,230.0077501,386.78,22800.0,3.1904250000000025,-4.883422500000734,0.0,-2.1746249999998604,-1.4341250000526882,0.0,0.0,-0.46948245,-4.728271599999999,-0.3300780499999998,-1.383252,-102.07752285138574,-207.49002598756636,72.15366118880792,231.2422926625844,360.0000000000145,,
-1.6719492,229.9095156,386.78,22800.0,3.1466775000000005,-4.911725000000189,0.0,-2.187375000000088,-1.4151249999727609,0.0,0.0,-0.4531249999999999,-4.73803725,-0.3415526499999997,-1.3911989,-103.92680600436675,-206.5699614789381,72.15365998707023,231.2422903723181,360.1200000000099,,
-1.6098956000000002,229.81072285,386.78,22800.0,3.1026799999999968,-4.93963749999935,0.0,-2.19987500000017,-1.3956249999580448,0.0,0.0,-0.4624023,-4.69897465,-0.3435057999999997,-1.4035036000000003,-105.7677844935874,-205.6334380084582,72.15366512069585,231.24230015590476,360.96000000000646,,
-1.5487268,229.71138,386.78,22800.0,3.058440000000001,-4.967142499999966,0.0,-2.2119999999997555,-1.3752500000308032,0.0,0.0,-0.48779305,-4.6433105,-0.3317870999999998,-1.3899170500000002,-107.6000162095057,-204.68061110678047,72.15364341722069,231.24225879361904,360.3600000000006,,
-1.4884476,229.6114946,386.78,22800.0,3.0139600000000044,-4.994270000000967,0.0,-2.223999999999823,-1.3563750000500363,0.0,0.0,-0.50268555,-4.6967773,-0.3308105499999998,-1.3653076,-109.42369575956258,-203.71156255040285,72.1536773755469,231.2423235111537,360.0,,
-1.42906295,229.51107475,386.78,22800.0,2.9692324999999964,-5.020992500000432,0.0,-2.236375000000387,-1.3361249999732647,0.0,0.0,-0.4877929,-4.73535155,-0.3427733999999998,-1.3660767,-111.23883880033432,-202.7260978938077,72.15368254424072,231.24233336158625,360.7200000000012,,
-1.37057775,229.41012855,386.78,22800.0,2.9242600000000007,-5.047309999999783,0.0,-2.248624999999768,-1.3158749999675476,0.0,0.0,-0.4599609999999999,-4.6901855,-0.3388671499999998,-1.39555675,-113.04535106680132,-201.72427116083344,72.15366340958204,231.24229689483388,360.59999999999127,,
-1.31299635,229.30866405,386.78,22800.0,2.879070000000006,-5.0732249999981605,0.0,-2.2594999999997336,-1.2957499999188826,0.0,0.0,-0.4082032,-4.717041,-0.3251952999999998,-1.41811525,-114.84229752019712,-200.70671616998143,72.15366874495598,231.24230706293457,359.5199999999895,,
-1.25632345,229.20668935000003,386.78,22800.0,2.833644999999996,-5.0987349999999765,0.0,-2.271250000000488,-1.2755000000908012,0.0,0.0,-0.3964843999999999,-4.758545,-0.3286132499999998,-1.4111939000000002,-116.63026269801794,-199.6730232669113,72.15366553940534,231.242300953824,360.11999999999534,,
-1.20251905,229.1079019,386.78,22800.0,2.690219999999993,-4.939372500000872,0.0,-7.171250000000115,7.968124999955251,0.0,0.0,-0.3254394499999999,-4.97778325,-0.3405761499999998,-1.4019655000000002,-120.49445880497647,-195.9415737649817,71.48998376157463,230.06470411420167,360.24000000000524,,
-1.16688705,229.04448545,386.78,22800.0,1.7816000000000054,-3.17082250000027,0.0,-45.43099999999937,88.42750000003008,0.0,0.0,-0.1455078499999999,-5.3039551,-0.3459472499999997,-1.3712037500000005,-141.28371942308766,-174.5247724669912,62.52903282892123,225.96542780739497,357.9600000000064,,
-1.1470004500000002,229.04703175,386.78,22800.0,0.9943299999999988,0.1273149999995837,0.0,-39.36350000000032,164.90687499999268,0.0,0.0,-0.5688477,-5.865478550000001,-0.3657226999999998,-1.24200445,27.686772848104965,-107.07386380206408,55.00111857479163,222.5888761299135,352.679999999993,,
-1.1127913,229.1148109,386.78,22800.0,1.710457500000001,3.3889575000003447,0.0,35.80637500000012,163.08212500003805,0.0,0.0,-0.85253905,-5.9733887,-0.4089355999999998,-1.0238525500000002,221.75176011951575,-22.321754966210232,63.45399887818051,225.77118110714176,346.0799999999872,,
-1.06166795,229.2160768,386.78,22800.0,2.556167500000006,5.063295000000068,0.0,42.28550000000027,83.71687499998615,0.0,0.0,-0.6948242,-5.7233887,-0.4333496499999997,-0.8644043000000001,229.95209487055567,13.09396359305753,71.64523170725982,230.3246374620592,341.15999999998894,,
-1.00653285,229.31886735,386.78,22800.0,2.756755,5.139527499999019,0.0,10.029374999999687,3.811624999947583,0.0,0.0,-0.7265625,-5.82275395,-0.4387207499999997,-0.83748775,231.00816334639936,9.830429633742376,72.15194535275862,231.239023034711,336.9600000000064,,
-0.94839865,229.41998135,386.78,22800.0,2.9067099999999986,5.055700000000485,0.0,7.497749999999962,-4.1913749999267225,0.0,0.0,-0.7053223,-5.83007815,-0.4467773999999997,-0.8651733000000001,231.18897395001343,3.0176900459478877,72.15106291562208,231.23734157948903,332.640000000014,,
-0.88776835,229.51963965,386.78,22800.0,3.031514999999999,4.982915000000787,0.0,6.240250000000017,-3.639249999984884,0.0,0.0,-0.6811522999999999,-5.7868652,-0.4462891499999997,-0.9159302,231.21459525794407,-2.7037154879801406,72.15233279550102,231.2397613361651,328.9200000000128,,
-0.8258124499999999,229.61849335,386.78,22800.0,3.0977950000000005,4.942684999999614,0.0,3.3140000000000978,-2.0115000000586747,0.0,0.0,-0.68994135,-5.73901375,-0.4365234499999998,-0.96848145,231.16805826056608,-5.7707887598928975,72.15360399161682,231.242183658281,325.4400000000023,,
-0.76304515,229.7168348,386.78,22800.0,3.138365000000001,4.917072500001041,0.0,2.028500000000059,-1.280624999928648,0.0,0.0,-0.74023445,-5.72167975,-0.4331054999999998,-0.9848877,231.11328115528732,-7.671458033641321,72.15370451263234,231.24237522880657,322.08000000000175,,
-0.69950215,229.81467660000004,386.78,22800.0,3.177149999999997,4.892089999999882,0.0,1.939249999999852,-1.2491250000579155,0.0,0.0,-0.6987305500000001,-5.7358398,-0.4387206999999998,-0.9856568,231.0453184154964,-9.49919587570587,72.15367538211729,231.24231971201104,319.6800000000076,,
-0.6351873,229.91201285,386.78,22800.0,3.2157424999999984,4.866812499999185,0.0,1.92962500000006,-1.2638750000348864,0.0,0.0,-0.66601565,-5.76367185,-0.4291991499999998,-1.01411135,230.96298908068596,-11.326119807537069,72.15368512527573,231.24233828050325,316.1999999999971,,
-0.5701044,230.00883745,386.78,22800.0,3.254145,4.841230000000252,0.0,1.9201250000000645,-1.279124999946646,0.0,0.0,-0.6669921999999999,-5.747802699999999,-0.4140624999999998,-1.0533325500000004,230.86622693159532,-13.152628397632508,72.15371284770086,231.24239111375988,313.320000000007,,
-0.50425785,230.1051443,386.78,22800.0,3.292327499999999,4.81534249999882,0.0,1.909124999999959,-1.294375000071568,0.0,0.0,-0.6899413999999999,-5.7663573,-0.4167480499999998,-1.0679444000000002,230.75498349441307,-14.97798596616073,72.15370618334707,231.2423784128435,311.0400000000081,,
-0.43765185,230.2009274,386.78,22800.0,3.330300000000001,4.789155000000989,0.0,1.8986250000001457,-1.3093749998915882,0.0,0.0,-0.7177734,-5.84082025,-0.4233397999999997,-1.08358155,230.6293033052264,-16.802265224760895,72.1536958639472,231.2423587461477,308.5199999999895,,
-0.37029045,230.2961806,386.78,22800.0,3.368070000000001,4.762660000000096,0.0,1.8884999999999847,-1.3247500000446166,0.0,0.0,-0.7507324,-5.7927247,-0.4108885499999997,-1.1194702000000003,230.4891526726108,-18.6259157609167,72.15367503197396,231.24231904471628,306.8399999999965,,
-0.3021778499999999,230.3908981,386.78,22800.0,3.4056299999999995,4.735874999999368,0.0,1.8779999999999608,-1.3392500000364294,0.0,0.0,-0.76049805,-5.71166995,-0.3981933499999997,-1.1374146,230.33464340839845,-20.448139172390995,72.15367567220426,231.24232026486493,304.08000000000175,,
-0.2333181,230.48507395,386.78,22800.0,3.442987499999999,4.70879250000138,0.0,1.8678749999999888,-1.3541249998993976,0.0,0.0,-0.72167965,-5.7446289,-0.4067382999999997,-1.1251099,230.1657307849728,-22.269376139841174,72.15369209201326,231.24235155760945,302.5199999999895,,
-0.16371585,230.5787024,386.78,22800.0,3.4801125000000006,4.681422499999144,0.0,1.856250000000073,-1.3685000001117942,0.0,0.0,-0.7028808,-5.7729491500000005,-0.4101561499999997,-1.1266479500000002,229.98246178882417,-24.088574281475417,72.15369451539752,231.24235617608807,300.8399999999965,,
-0.0933752499999999,230.6717777,386.78,22800.0,3.5170300000000005,4.6537649999997655,0.0,1.8458750000000217,-1.3828749999689194,0.0,0.0,-0.7353514999999999,-5.727538900000001,-0.3942869999999997,-1.1609985500000002,229.7848655258964,-25.90630753812288,72.1537289852991,231.24242186891144,298.5600000000122,,
-0.0223007,230.76429355,386.78,22800.0,3.5537275,4.625792500000614,0.0,1.8348749999999836,-1.3986249999575762,0.0,0.0,-0.7946776500000001,-5.73681625,-0.3852538999999997,-1.1848389,229.5726885511985,-27.72327063970968,72.15370417174876,231.24237457943136,297.7200000000157,,
0.0495031499999999,230.8562443,386.78,22800.0,3.5901925,4.59753749999976,0.0,1.8232500000000016,-1.4127500000427062,0.0,0.0,-0.77465815,-5.8288574,-0.3974609999999998,-1.18868415,229.34620414062263,-29.538025018926493,72.15367702940121,231.24232285143864,295.9200000000128,,
0.1220320999999999,230.9476244,386.78,22800.0,3.6264475,4.569004999999748,0.0,1.8127500000000103,-1.4266250000005698,0.0,0.0,-0.7209472,-5.8405762,-0.3977050999999998,-1.2109864,229.10547490363084,-31.350899214228747,72.15370231990704,231.24237104989945,294.4799999999959,,
0.19528145,231.038428,386.78,22800.0,3.6624675,4.540180000000049,0.0,1.8010000000000446,-1.4412499999849615,0.0,0.0,-0.7248535,-5.78051755,-0.3786620999999998,-1.2391846000000002,228.85034965887488,-33.16187259241046,72.15369538854745,231.2423578401344,293.63999999998487,,
0.2692464,231.12864945,386.78,22800.0,3.6982475000000017,4.511072500000779,0.0,1.789000000000077,-1.4553749999635102,0.0,0.0,-0.73925785,-5.76416015,-0.3749999999999998,-1.2368774500000002,228.58091635523687,-34.970486490866044,72.15367079895003,231.24231097745636,292.5599999999977,,
0.3439225999999999,231.2182831,386.78,22800.0,3.73381,4.481682499999806,0.0,1.7781249999999336,-1.4695000000486402,0.0,0.0,-0.76318365,-5.77758795,-0.3901366999999998,-1.21944585,228.29719129015496,-36.777219990031895,72.15367233571928,231.24231390622504,291.3600000000006,,
0.4193054999999999,231.3073235,386.78,22800.0,3.769144999999997,4.452019999999379,0.0,1.7667499999998868,-1.4831250000213458,0.0,0.0,-0.7890626000000001,-5.7802735,-0.3852538499999998,-1.23457035,227.9992719623624,-38.58149906400088,72.15370430859231,231.2423748399441,290.5199999999895,,
0.4953902999999999,231.395765,386.78,22800.0,3.804240000000002,4.422074999999381,0.0,1.7547500000002412,-1.4972499999998945,0.0,0.0,-0.78662105,-5.76757815,-0.3645020499999997,-1.26738285,227.6870476116524,-40.38341712468116,72.15371848327094,231.2424018540348,289.7999999999884,,
0.5721721,231.48360180000003,386.78,22800.0,3.839090000000001,4.391840000000968,0.0,1.74249999999995,-1.511749999920653,0.0,0.0,-0.7629394,-5.7719727,-0.3686524999999997,-1.27276615,227.3604316212092,-42.18315171609147,72.15368699023207,231.24234183477785,288.7199999999866,,
0.6496461,231.57082865,386.78,22800.0,3.873699999999999,4.361342500001086,0.0,1.730499999999949,-1.524874999994097,0.0,0.0,-0.7722168,-5.820800800000001,-0.3840331999999997,-1.277124,227.01973283488508,-43.979807891611244,72.15368414219074,231.2423364069766,288.4799999999959,,
0.7278076,231.6574402,386.78,22800.0,3.908075,4.330577499998611,0.0,1.7187500000000386,-1.5382500001237531,0.0,0.0,-0.8051758,-5.8449707,-0.3730467999999997,-1.30609125,226.6648946515973,-45.77366875082309,72.15370850487,231.2423828371992,288.4800000000105,,
0.8066516499999999,231.7434308,386.78,22800.0,3.942202499999997,4.299529999999407,0.0,1.7063749999998854,-1.5523749999601932,0.0,0.0,-0.7993163999999999,-5.78759765,-0.3544921499999997,-1.31762685,226.29574440653656,-47.565026402523245,72.15369976222637,231.24236617547675,288.24000000000524,,
0.8861732499999999,231.82879515,386.78,22800.0,3.9760800000000014,4.268217500000304,0.0,1.6938750000002254,-1.565624999955162,0.0,0.0,-0.7453613,-5.7783203,-0.3657225999999997,-1.2948119,225.9124858903069,-49.35320162436307,72.15369283133649,231.2423529666113,286.679999999993,,
0.96636745,231.9135279,386.78,22800.0,4.009710000000003,4.23663750000074,0.0,1.6815000000000833,-1.5789999999782367,0.0,0.0,-0.7280272999999999,-5.8222656,-0.3781737999999998,-1.2835326000000002,225.51508944746288,-51.13833216821054,72.15368727163164,231.2423423709468,285.8399999999965,,
1.04722925,231.9976238,386.78,22800.0,4.043089999999999,4.204794999999706,0.0,1.668999999999846,-1.592125000051681,0.0,0.0,-0.77685545,-5.8007812,-0.3605957999999998,-1.3096801000000002,225.1036203679257,-52.92018996042863,72.15368882755178,231.2423453362121,285.8399999999965,,
1.12875375,232.08107765,386.78,22800.0,4.076225,4.172692499999897,0.0,1.6567500000000432,-1.6051249999904371,0.0,0.0,-0.79443365,-5.77075195,-0.3461914999999997,-1.32813715,224.6781095549798,-54.69876918917424,72.15371418104283,231.24239365490075,286.08000000000175,,
1.21093565,232.16388415,386.78,22800.0,4.109095000000002,4.1403250000009,0.0,1.6435000000001008,-1.6183749999498789,0.0,0.0,-0.7519532,-5.78906245,-0.3618163499999998,-1.3253173500000002,224.23849607833372,-56.47389498337349,72.15370867650985,231.2423831643916,285.9600000000064,,
1.2937696499999998,232.24603805,386.78,22800.0,4.141699999999998,4.107694999999012,0.0,1.6302499999998474,-1.631500000094377,0.0,0.0,-0.727295,-5.83618155,-0.3693846999999998,-1.3412109499999998,223.78481015889668,-58.2454739852155,72.15367813420158,231.242324956886,284.6399999999994,,
1.3772509,232.3275343,386.78,22800.0,4.174062500000003,4.074812500000036,0.0,1.618125000000262,-1.644124999948815,0.0,0.0,-0.7683105,-5.8054199,-0.3481446499999997,-1.36453865,223.3171848910669,-60.01354154003074,72.15369336515943,231.2423539839928,284.7599999999948,,
1.4613749500000002,232.4083667,386.78,22800.0,4.206202500000006,4.041620000000279,0.0,1.6070000000001503,-1.659624999987841,0.0,0.0,-0.7922363,-5.76928715,-0.3420411499999997,-1.3555665,222.83477665084703,-61.78052409253775,72.15367751512883,231.2423237771654,285.11999999999534,,
1.54614155,232.48852435,386.78,22800.0,4.238329999999996,4.007882499999482,0.0,1.6063749999995078,-1.6868750000398336,0.0,0.0,-0.7824707,-5.799072300000001,-0.3620605499999997,-1.32993175,222.33399750157992,-63.55849260425765,72.15361028013501,231.2421956416493,285.11999999999534,,
1.6315513,232.5679954,386.78,22800.0,4.270487499999998,3.9735525000004657,0.0,1.6078750000001172,-1.7164999999508268,0.0,0.0,-0.7617187,-5.8129882,-0.3615722499999997,-1.3391603,221.81389755545248,-65.3497177031856,72.15351115119951,231.24200672502144,285.35999999998603,,
1.71759725,232.6467766,386.78,22800.0,4.302297500000002,3.939059999999728,0.0,1.5905000000002198,-1.7246250000368946,0.0,0.0,-0.7802734499999999,-5.74414055,-0.3381347999999997,-1.3640259500000005,221.28089780557715,-67.13209989894862,72.15344823071169,231.2418868136767,284.2799999999843,,
1.80426375,232.724875,386.78,22800.0,4.333324999999999,3.9049200000000894,0.0,1.551374999999858,-1.7069999999819174,0.0,0.0,-0.82543945,-5.741455050000001,-0.3410645499999997,-1.3619750500000003,220.74324285110904,-68.87991907744977,72.15348099637718,231.24194925695505,284.27999999999884,,
1.8915291,232.80230465,386.78,22800.0,4.363267500000001,3.871482499999957,0.0,1.4971250000001133,-1.671875000006651,0.0,0.0,-0.8105468,-5.8532715,-0.3615722999999997,-1.3586425000000002,220.2071107987702,-70.57606803097713,72.15357171202656,231.2421221397118,284.6399999999994,,
1.9793682,232.87908415,386.78,22800.0,4.391955000000003,3.838975000000033,0.0,1.434375000000113,-1.6253749999961542,0.0,0.0,-0.795166,-5.8500977,-0.3535155999999997,-1.3822265000000002,219.67701867691144,-72.21030967732,72.15369957324174,231.2423658157849,284.8799999999901,,
2.0677555,232.95523295,386.78,22800.0,4.419365000000009,3.807440000000639,0.0,1.3705000000002885,-1.5767499999697066,0.0,0.0,-0.8071288999999999,-5.77417,-0.3317870499999997,-1.3911987,219.15458342335813,-73.78158780081722,72.15379417877841,231.2425461152784,284.6399999999994,,
2.15666765,233.0307687,386.78,22800.0,4.445607499999992,3.776787499999301,0.0,1.3121249999992344,-1.5326250000669006,0.0,0.0,-0.8076171999999999,-5.7956544,-0.3422850499999997,-1.36402595,218.63917405164145,-75.29568459726482,72.15383031685684,231.242614987902,283.6800000000076,,
2.2460864,233.10570375,386.78,22800.0,4.470937499999983,3.7467524999996726,0.0,1.2664999999995183,-1.5017499999814277,0.0,0.0,-0.775879,-5.87695315,-0.3603515499999998,-1.3504395000000002,218.12699569765613,-76.76676220914479,72.15379620656581,231.24254998000023,284.5200000000041,,
2.336001,233.1800427,386.78,22800.0,4.495730000000009,3.7169475000006,0.0,1.239625000001313,-1.490249999953619,0.0,0.0,-0.7500001000000001,-5.817382800000001,-0.3447266499999998,-1.37351075,217.6118580798293,-78.21491938243386,72.15375521713605,231.24247186162083,285.24000000000524,,
2.42640685,233.25378335,386.78,22800.0,4.520292500000012,3.687032499999532,0.0,1.2281250000001496,-1.4957500000534196,0.0,0.0,-0.79199235,-5.723144550000001,-0.3286133499999997,-1.3896606500000002,217.0880355781208,-79.65718690902656,72.1537469385691,231.2424560842749,284.5200000000041,,
2.5173007,233.3269214,386.78,22800.0,4.544692499999991,3.656902499999859,0.0,1.219999999999014,-1.506499999983646,0.0,0.0,-0.8181154,-5.763916,-0.3459471999999997,-1.3778686000000002,216.5537227796449,-81.09838356605542,72.15372376477343,231.24241191954448,286.5599999999977,,
2.60867865,233.39945355,386.78,22800.0,4.568897499999991,3.6266075000007447,0.0,1.2102499999999825,-1.5147499999557112,0.0,0.0,-0.79296875,-5.812988150000001,-0.3579101499999998,-1.3824828999999998,216.0097762265625,-82.53620215003221,72.15370814197738,231.2423821455948,292.6800000000076,,
2.70053675,233.47137665,386.78,22800.0,4.592905000000014,3.596155000000323,0.0,1.2003750000011555,-1.522625000021094,0.0,0.0,-0.7661131999999999,-5.7973632,-0.3376465499999997,-1.401709,215.4563340844968,-83.97033491656595,72.15370821439672,231.24238228361156,298.9200000000128,,
