File,Range,a,b,Median |v_x|,Median |mrr|,Median |f_x_sim|
AL_2007_T4_Gear_Normal_3.csv,v_x == 0,-0.001215956042035683,-0.31182936191584637,4.502457500000034,357.6000000000058,149.9322610010088
AL_2007_T4_Plate_SF_3.csv,v_x > 0,0.0009804789285665558,0.5566762619605108,0.0,446.640000000014,198.94656852376795
AL_2007_T4_Plate_SF_3.csv,v_x < 0,0.0008602347162981123,-0.5275395318959051,0.0,446.640000000014,198.94656852376795
AL_2007_T4_Plate_SF_3.csv,v_x == 0,-5.484620138074601e-05,-0.03929547157769037,0.0,446.640000000014,198.94656852376795
AL_2007_T4_Gear_SF_3.csv,v_x > 0,0.0008455785051646189,0.5656070262637841,5.728055000000021,451.2000000000117,153.36574436397348
AL_2007_T4_Gear_SF_3.csv,v_x < 0,0.0006896272275846303,-0.5366408309072686,5.728055000000021,451.2000000000117,153.36574436397348
AL_2007_T4_Gear_SF_3.csv,v_x == 0,-0.0011797154666760596,-0.3268163015104167,5.728055000000021,451.2000000000117,153.36574436397348
S235JR_Gear_Normal_2.csv,v_x > 0,0.0011007584880753118,0.39036790009144795,7.287380000000021,577.4400000000023,483.3823110622014
S235JR_Gear_Normal_2.csv,v_x < 0,0.0005998778972454,-0.5318412871071452,7.287380000000021,577.4400000000023,483.3823110622014
S235JR_Gear_Normal_2.csv,v_x == 0,-0.0003321485794551055,-0.35245278696608334,7.287380000000021,577.4400000000023,483.3823110622014
S235JR_Plate_Normal_2.csv,v_x > 0,0.001253343039698235,0.30512096526740495,1.6562849999999685,575.2800000000279,506.1281032091794
S235JR_Plate_Normal_2.csv,v_x < 0,0.001225844321516895,-0.24497463165857122,1.6562849999999685,575.2800000000279,506.1281032091794
S235JR_Plate_Normal_2.csv,v_x == 0,0.0010366284770467024,0.01167467481983026,1.6562849999999685,575.2800000000279,506.1281032091794
S235JR_Plate_SF_2.csv,v_x > 0,0.0012872536028948529,0.31638837369809625,0.6133099999999558,577.1999999999534,506.1281032091794
S235JR_Plate_SF_2.csv,v_x < 0,0.0012619333603663358,-0.2675830403999876,0.6133099999999558,577.1999999999534,506.1281032091794
S235JR_Plate_SF_2.csv,v_x == 0,0.0010659723560505962,-0.008947624962729116,0.6133099999999558,577.1999999999534,506.1281032091794
S235JR_Gear_SF_2.csv,v_x > 0,0.0011592851293791766,0.44181649466614525,7.276389999999999,573.8399999999965,471.1743689191031
S235JR_Gear_SF_2.csv,v_x < 0,0.00121550889242844,-0.37091898819999797,7.276389999999999,573.8399999999965,471.1743689191031
S235JR_Gear_SF_2.csv,v_x == 0,-0.0003148250676902716,-0.33761035458866445,7.276389999999999,573.8399999999965,471.1743689191031
S235JR_Gear_Normal_3.csv,v_x > 0,0.0011326045638152377,0.3839410515843815,7.512142499999963,585.1199999999953,501.31482528212587
S235JR_Gear_Normal_3.csv,v_x < 0,0.0010830542073389335,-0.3675594283782438,7.512142499999963,585.1199999999953,501.31482528212587
S235JR_Gear_Normal_3.csv,v_x == 0,-0.00035313271959387036,-0.3605528825496686,7.512142499999963,585.1199999999953,501.31482528212587
S235JR_Plate_Normal_3.csv,v_x > 0,0.0012505076610305522,0.28789398082584494,0.29651000000008304,574.7999999999884,506.1281032091794
S235JR_Plate_Normal_3.csv,v_x < 0,0.0012224601373469865,-0.23714816410370188,0.29651000000008304,574.7999999999884,506.1281032091794
S235JR_Plate_Normal_3.csv,v_x == 0,0.001059645519616229,-0.01172923614043792,0.29651000000008304,574.7999999999884,506.1281032091794
S235JR_Plate_SF_3.csv,v_x > 0,0.0012786331568037997,0.3236188001064005,0.5155650000000067,710.8800000000047,506.1281032091794
S235JR_Plate_SF_3.csv,v_x < 0,0.001203815653039763,-0.28887265040238513,0.5155650000000067,710.8800000000047,506.1281032091794
S235JR_Plate_SF_3.csv,v_x == 0,0.0010492656672106012,0.005164721478060286,0.5155650000000067,710.8800000000047,506.1281032091794
S235JR_Gear_SF_3.csv,v_x > 0,0.0011623807916846301,0.4334379068319858,9.243210000000124,693.7200000000012,482.1580880726923
S235JR_Gear_SF_3.csv,v_x < 0,0.0011643242245939595,-0.39428731066780714,9.243210000000124,693.7200000000012,482.1580880726923
S235JR_Gear_SF_3.csv,v_x == 0,-0.00029454805577476415,-0.3312229335106304,9.243210000000124,693.7200000000012,482.1580880726923
